,userId,movieId,timestamp,tag,rating,title,genres,imdbId,tmdbId
775,474,1947,983032675,Gangs,5.0,West Side Story (1961),Drama|Musical|Romance,55614,1725.0
776,474,1950,1137520939,racism,3.5,In the Heat of the Night (1967),Drama|Mystery,61811,10633.0
777,474,1951,1100008865,Dickens,4.0,Oliver! (1968),Drama|Musical,63385,17917.0
778,474,1952,1085403482,prostitution,4.0,Midnight Cowboy (1969),Drama,64665,3116.0
779,474,1953,1123258161,drugs|police,4.0,"French Connection, The (1971)",Action|Crime|Thriller,67116,1051.0
780,474,1954,983033369,boxing|sports,4.0,Rocky (1976),Drama,75148,1366.0
781,474,1955,1081177360,divorce,4.5,Kramer vs. Kramer (1979),Drama,79417,12102.0
782,474,1957,988926325,Olympics|sports,5.0,Chariots of Fire (1981),Drama,82158,9443.0
783,474,1959,1105465745,adultery|Africa,4.0,Out of Africa (1985),Drama|Romance,89755,606.0
784,474,1960,1089386143,China,4.0,"Last Emperor, The (1987)",Drama,93389,746.0
785,474,1961,1047054374,autism,4.0,Rain Man (1988),Drama,95953,380.0
786,474,1962,1002928215,rasicm,4.0,Driving Miss Daisy (1989),Drama,97239,403.0
787,474,1975,1046984882,Jason,2.0,Friday the 13th Part 2 (1981),Horror,82418,9725.0
788,474,1976,1056041417,Jason,0.5,Friday the 13th Part 3: 3D (1982),Horror,83972,9728.0
789,474,1977,1056041409,Jason,1.5,Friday the 13th Part IV: The Final Chapter (1984),Horror,87298,9730.0
790,474,1983,1002757205,halloween,2.0,Halloween II (1981),Horror,82495,11281.0
791,474,1984,1046984897,halloween,2.0,Halloween III: Season of the Witch (1982),Horror,85636,10676.0
792,474,1994,1136251475,ghosts,4.0,Poltergeist (1982),Horror|Thriller,84516,609.0
793,474,1995,1046984846,ghosts,2.0,Poltergeist II: The Other Side (1986),Horror|Thriller,91778,11133.0
794,474,1996,1046984897,ghosts,1.0,Poltergeist III (1988),Horror|Thriller,95889,10306.0
795,474,1997,975173679,demons,4.0,"Exorcist, The (1973)",Horror|Mystery,70047,9552.0
796,474,2006,974667415,California|Mexico,4.0,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0
797,474,2011,1014924563,time travel,2.0,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0
798,474,2019,1058290375,samurai,4.0,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478,346.0
799,474,2020,1002928592,adultery,4.0,Dangerous Liaisons (1988),Drama|Romance,94947,859.0
800,474,2022,1143683448,Bible|Katzanzakis,4.0,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0
801,474,2028,974667301,World War II,3.0,Saving Private Ryan (1998),Action|Drama|War,120815,857.0
802,474,2054,1046886480,Disney,4.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0
803,474,2058,1100291838,police,4.0,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,120768,9631.0
804,474,2059,1014924460,twins,2.0,"Parent Trap, The (1998)",Children|Comedy|Romance,120783,9820.0
805,474,2064,1077546599,General Motors|Michigan,4.0,Roger & Me (1989),Documentary,98213,1779.0
806,474,2066,1137521317,memory,4.0,Out of the Past (1947),Film-Noir,39689,678.0
807,474,2070,1113829296,music,4.0,Tender Mercies (1983),Drama|Romance|Western,86423,42121.0
808,474,2076,1137418822,sexuality|suburbia,4.0,Blue Velvet (1986),Drama|Mystery|Thriller,90756,793.0
809,474,2078,983032723,Disney,4.0,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,61852,9325.0
810,474,2080,978575802,Disney,4.0,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,48280,10340.0
811,474,2085,983032739,Disney,4.0,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,55254,12230.0
812,474,2097,1138559440,carnival|Ray Bradbury,3.5,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,86336,24808.0
813,474,2100,1100291843,mermaid,4.0,Splash (1984),Comedy|Fantasy|Romance,88161,2619.0
814,474,2108,974668805,weather forecaster,4.0,L.A. Story (1991),Comedy|Romance,102250,2107.0
815,474,2114,1046978958,S.E. Hinton,4.0,"Outsiders, The (1983)",Drama,86066,227.0
816,474,2115,1087832889,archaeology,2.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,87469,87.0
817,474,2116,1014924446,Tolkein,2.0,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,77869,123.0
818,474,2118,1060606649,Stephen King,4.0,"Dead Zone, The (1983)",Thriller,85407,11336.0
819,474,2121,1046984787,Stephen King,2.0,Cujo (1983),Horror|Thriller,85382,10489.0
820,474,2122,988580034,Stephen King,1.0,Children of the Corn (1984),Horror|Thriller,87050,10823.0
821,474,2139,1137521182,mice,4.0,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,84649,11704.0
822,474,2145,978576312,1980s|high school,4.0,Pretty in Pink (1986),Comedy|Drama|Romance,91790,11522.0
823,474,2167,974667447,vampires,2.0,Blade (1998),Action|Horror|Thriller,120611,36647.0
824,474,2171,974668805,aquarium|Boston|personals ads,5.0,Next Stop Wonderland (1998),Comedy|Drama|Romance,119778,41469.0
825,474,2186,1087831510,murder,4.5,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,44079,845.0
826,474,2187,1140467418,theater,3.5,Stage Fright (1950),Mystery|Romance|Thriller,42994,1978.0
827,474,2194,1135958420,Capone|gangsters,4.0,"Untouchables, The (1987)",Action|Crime|Drama,94226,117.0
828,474,2202,1053020913,survival,4.5,Lifeboat (1944),Drama|War,37017,13321.0
829,474,2203,1083073394,small towns,4.0,Shadow of a Doubt (1943),Crime|Drama|Thriller,36342,21734.0
830,474,2206,1100119901,paranoia,4.5,Suspicion (1941),Film-Noir|Mystery|Thriller,34248,11462.0
831,474,2208,1053020865,train,4.0,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,30341,940.0
832,474,2243,1096640078,journalism,4.5,Broadcast News (1987),Comedy|Drama|Romance,92699,12626.0
833,474,2247,1046887273,Mafia,2.0,Married to the Mob (1988),Comedy,95593,2321.0
834,474,2248,983034022,In Your Eyes|Lloyd Dobbler,5.0,Say Anything... (1989),Comedy|Drama|Romance,98258,2028.0
835,474,2249,1046887584,Mafia,2.0,My Blue Heaven (1990),Comedy,100212,16384.0
836,474,2268,1100291814,court|military,4.0,"Few Good Men, A (1992)",Crime|Drama|Thriller,104257,881.0
837,474,2291,1100291512,freaks,4.5,Edward Scissorhands (1990),Drama|Fantasy|Romance,99487,162.0
838,474,2295,975173593,Screwball,5.0,"Impostors, The (1998)",Comedy,120823,28134.0
839,474,2300,1053021139,Broadway,4.5,"Producers, The (1968)",Comedy,63462,30197.0
840,474,2302,978576252,court,2.0,My Cousin Vinny (1992),Comedy,104952,10377.0
841,474,2310,979180139,adolescence,4.0,"Mighty, The (1998)",Drama,119670,9821.0
842,474,2312,1053021554,death penalty,2.5,Children of a Lesser God (1986),Drama,90830,1890.0
843,474,2313,1120355710,freaks,4.5,"Elephant Man, The (1980)",Drama,80678,1955.0
844,474,2324,978575620,Holocaust,5.0,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799,637.0
845,567,2324,1525285783,bittersweet|emotional|Heartwarming|poignant|sentimental|tear jerker|tearjerking,3.5,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,118799,637.0
846,474,2334,974667676,terrorism,4.0,"Siege, The (1998)",Action|Thriller,133952,9882.0
847,474,2335,1046888115,football,2.0,"Waterboy, The (1998)",Comedy,120484,10663.0
848,474,2336,1081177394,England,4.0,Elizabeth (1998),Drama,127536,4518.0
849,474,2355,979180216,Pixar,4.0,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,120623,9487.0
850,474,2357,1089386393,South America,4.5,Central Station (Central do Brasil) (1998),Drama,140888,666.0
851,474,2390,1181348052,In Netflix queue,3.5,Little Voice (1998),Comedy,147004,8545.0
852,474,2391,1063115362,heist,4.0,"Simple Plan, A (1998)",Crime|Drama|Thriller,120324,10223.0
853,474,2394,1087831505,Bible|Moses,5.0,"Prince of Egypt, The (1998)",Animation|Musical,120794,9837.0
854,474,2396,974668617,England,4.0,Shakespeare in Love (1998),Comedy|Drama|Romance,138097,1934.0
855,474,2410,994819132,boxing,2.0,Rocky III (1982),Action|Drama,84602,1371.0
856,474,2411,994819201,boxing,1.0,Rocky IV (1985),Action|Drama,89927,1374.0
857,474,2412,1060106582,boxing,1.5,Rocky V (1990),Action|Drama,100507,1375.0
858,474,2420,1004131774,martial arts,4.0,"Karate Kid, The (1984)",Drama,87538,1885.0
859,474,2421,1002757147,martial arts,2.0,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,91326,8856.0
860,474,2422,1046881396,martial arts,2.0,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,97647,10495.0
861,474,2423,1087832813,christmas,1.5,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,97958,5825.0
862,474,2424,974669217,e-mail|remake,5.0,You've Got Mail (1998),Comedy|Romance,128853,9489.0
863,474,2431,1002757147,doctors,1.0,Patch Adams (1998),Comedy|Drama,129290,10312.0
864,474,2442,1165540037,In Netflix queue,4.0,Hilary and Jackie (1998),Drama,150915,46992.0
865,474,2463,978576130,kidnapping,2.0,Ruthless People (1986),Comedy,91877,12151.0
866,474,2467,1140703333,religion,3.5,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,91605,192.0
867,474,2470,1002757072,Australia,2.0,Crocodile Dundee (1986),Adventure|Comedy,90555,9671.0
868,474,2471,1002757177,Australia,1.0,Crocodile Dundee II (1988),Action|Adventure|Comedy,92493,9396.0
869,474,2491,1046887780,food,2.0,Simply Irresistible (1999),Comedy|Romance,145893,16172.0
870,474,2494,1137179411,Holocaust|Hungary,4.0,"Last Days, The (1998)",Documentary,174852,20595.0
871,474,2502,1046875430,stapler|workplace,4.0,Office Space (1999),Comedy|Crime,151804,1542.0
872,474,2506,1046887869,disability,2.0,"Other Sister, The (1999)",Comedy|Drama|Romance,123209,18417.0
873,474,2517,1089387529,Stephen King,1.0,Christine (1983),Horror,85333,8769.0
874,474,2529,1051017513,twist ending,4.0,Planet of the Apes (1968),Action|Drama|Sci-Fi,63442,871.0
875,474,2550,1046979004,ghosts,4.0,"Haunting, The (1963)",Horror|Thriller,57129,11772.0
876,474,2553,1069682754,evil children,3.5,Village of the Damned (1960),Horror|Sci-Fi|Thriller,54443,11773.0
877,474,2554,1100292516,evil children,3.5,Children of the Damned (1963),Horror|Sci-Fi|Thriller,56931,30202.0
878,474,2565,983032381,Siam,5.0,"King and I, The (1956)",Drama|Musical|Romance,49408,16520.0
879,474,2572,1087832512,Shakespeare sort of,2.5,10 Things I Hate About You (1999),Comedy|Romance,147800,4951.0
880,474,2581,1046887440,high school,4.0,Never Been Kissed (1999),Comedy|Romance,151738,11355.0
881,474,2583,1081177421,southern US,4.0,Cookie's Fortune (1999),Comedy|Drama,126250,9465.0
882,474,2598,1046887607,golfing,2.0,Pushing Tin (1999),Comedy,120797,12596.0
883,474,2600,1049892884,virtual reality,4.0,eXistenZ (1999),Action|Sci-Fi|Thriller,120907,1946.0
884,474,2612,1089386149,motherhood,4.0,Mildred Pierce (1945),Drama|Film-Noir,37913,3309.0
885,474,2628,974667509,prequel|the Force,4.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,120915,1893.0
886,474,2640,983033492,superhero,4.0,Superman (1978),Action|Adventure|Sci-Fi,78346,1924.0
887,474,2641,994819094,superhero,4.0,Superman II (1980),Action|Sci-Fi,81573,8536.0
888,474,2642,1053021706,superhero,1.5,Superman III (1983),Action|Adventure|Sci-Fi,86393,9531.0
889,474,2648,1189991079,In Netflix queue,3.5,Frankenstein (1931),Drama|Horror|Sci-Fi,21884,3035.0
890,474,2660,1137521191,aliens,3.5,"Thing from Another World, The (1951)",Horror|Sci-Fi,44121,10785.0
891,474,2664,1107271718,1950s,4.0,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,49366,11549.0
892,474,2692,1100119630,alternate endings,4.0,Run Lola Run (Lola rennt) (1998),Action|Crime,130827,104.0
893,474,2693,1048638289,Star Trek,4.0,Trekkies (1997),Documentary,120370,15800.0
894,474,2710,1100291865,claims to be true|video,4.0,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,185937,2667.0
895,474,2712,1052743131,sexuality,4.0,Eyes Wide Shut (1999),Drama|Mystery|Thriller,120663,345.0
896,474,2716,1053020930,ghosts,4.5,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,87332,620.0
897,474,2717,1053021961,Ghosts,0.5,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,97428,2978.0
898,474,2719,1053021943,remake,1.5,"Haunting, The (1999)",Horror|Thriller,171363,11618.0
899,474,2723,1100119885,superhero,4.5,Mystery Men (1999),Action|Comedy|Fantasy,132347,9824.0
900,474,2726,1090241137,heist,4.5,"Killing, The (1956)",Crime|Film-Noir,49406,247.0
901,474,2728,1137520886,crucifixion|Rome|slavery,4.0,Spartacus (1960),Action|Drama|Romance|War,54331,967.0
902,474,2745,1046978794,Missionary|Priest,5.0,"Mission, The (1986)",Drama,91530,11416.0
903,474,2750,1137443244,nostalgia|radio,3.5,Radio Days (1987),Comedy|Drama,93818,30890.0
904,474,2761,1055172901,robots,4.0,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,129167,10386.0
905,477,2761,1200940826,animation,4.0,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,129167,10386.0
906,474,2787,1046984669,Stephen King,2.0,Cat's Eye (1985),Horror,88889,10552.0
907,474,2791,975172982,aviation|spoof,4.0,Airplane! (1980),Comedy,80339,813.0
908,474,2797,1100291863,children,4.0,Big (1988),Comedy|Drama|Fantasy|Romance,94737,2280.0
909,474,2801,1100119890,gambling,4.5,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,119843,39780.0
910,474,2803,1060105625,lawyers,2.5,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,107798,9944.0
911,474,2804,978575760,Christmas,4.0,"Christmas Story, A (1983)",Children|Comedy,85334,850.0
912,474,2827,1087832804,aliens,2.0,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,138304,2900.0
913,474,2863,1089386751,Beatles,4.0,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,58182,704.0
914,474,2871,1095682854,river,4.0,Deliverance (1972),Adventure|Drama|Thriller,68473,10669.0
915,474,2872,1047054300,England|King Arthur,4.0,Excalibur (1981),Adventure|Fantasy,82348,11527.0
916,474,2915,978575909,prostitution,2.0,Risky Business (1983),Comedy,86200,9346.0
917,474,2918,1100291516,High School,4.0,Ferris Bueller's Day Off (1986),Comedy,91042,9377.0
918,474,2919,1137367870,Academy award (Best Supporting Actress)|Indonesia|journalism,4.0,"Year of Living Dangerously, The (1982)",Drama|Romance|War,86617,11541.0
919,474,2927,1116853579,adultery,4.0,Brief Encounter (1946),Drama|Romance,37558,851.0
920,474,2935,1100291886,gambling,4.0,"Lady Eve, The (1941)",Comedy|Romance,33804,3086.0
921,474,2937,1112018926,screwball,4.5,"Palm Beach Story, The (1942)",Comedy,35169,32255.0
922,474,2940,1129579471,nightclub,4.0,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559,3767.0
923,474,2941,1120573197,island,4.0,South Pacific (1958),Musical|Romance|War,52225,17352.0
924,474,2943,1138804246,Vietnam,3.5,Indochine (1992),Drama|Romance,104507,2731.0
925,474,2952,1007321170,gambling,4.0,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,119256,8052.0
926,474,2966,1104518812,brothers|lawn mower,4.0,"Straight Story, The (1999)",Adventure|Drama,166896,404.0
927,474,2967,1090937488,evil children,4.0,"Bad Seed, The (1956)",Drama|Thriller,48977,42196.0
928,474,2968,1130961887,time travel,4.0,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0
929,474,2987,1004131358,live action/animation,4.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438,856.0
930,474,3000,1002928294,anime,4.0,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128.0
931,477,3000,1200940541,adventure|atmospheric|fantasy world|Studio Ghibli|surreal,5.0,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128.0
932,474,3006,979179921,tobacco|true story,4.0,"Insider, The (1999)",Drama|Thriller,140352,9008.0
933,474,3011,1047054405,dance marathon,4.0,"They Shoot Horses, Don't They? (1969)",Drama,65088,28145.0
934,474,3028,1047055117,Shakespeare,2.0,"Taming of the Shrew, The (1967)",Comedy,61407,25560.0
935,474,3030,1091456379,samurai,4.0,Yojimbo (1961),Action|Adventure,55630,11878.0
936,474,3039,978576105,class,4.0,Trading Places (1983),Comedy,86465,1621.0
937,520,3039,1326608402,Dan Aykroyd,5.0,Trading Places (1983),Comedy,86465,1621.0
938,474,3040,1047055282,camp,1.0,Meatballs (1979),Comedy,79540,14035.0
939,474,3044,974668754,memory|music,5.0,Dead Again (1991),Mystery|Romance|Thriller,101669,11498.0
940,474,3071,1089387453,high school,2.5,Stand and Deliver (1988),Comedy|Drama,94027,29154.0
941,474,3072,978575669,New York,5.0,Moonstruck (1987),Comedy|Romance,93565,2039.0
942,474,3081,1047055085,Ichabod Crane,2.0,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,162661,2668.0
943,474,3087,1053021787,christmas|new york,1.5,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647.0
944,474,3095,1082380938,depression|dust bowl,4.5,"Grapes of Wrath, The (1940)",Drama,32551,596.0
945,474,3097,988580233,remade,4.0,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045,20334.0
946,474,3098,1146448082,baseball|sports,3.5,"Natural, The (1984)",Drama,87781,11393.0
947,474,3101,1004131808,adultery,4.0,Fatal Attraction (1987),Drama|Thriller,93010,10998.0
948,474,3108,1063115377,homeless,2.5,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889,177.0
949,474,3111,1094562846,racism,4.0,Places in the Heart (1984),Drama,87921,13681.0
950,474,3115,1069686107,men in drag,4.0,Flawless (1999),Drama,155711,31582.0
951,474,3125,1014924099,Graham Greene,4.0,"End of the Affair, The (1999)",Drama,172396,20024.0
952,474,3135,1115125983,fatherhood,4.0,"Great Santini, The (1979)",Drama,79239,21887.0
953,474,3147,1047054328,Stephen King,4.0,"Green Mile, The (1999)",Crime|Drama,120689,497.0
954,474,3152,1137521240,black-and-white,4.0,"Last Picture Show, The (1971)",Drama,67328,25188.0
955,474,3160,974667033,L.A.,5.0,Magnolia (1999),Drama,175880,334.0
956,474,3174,1058792760,Andy Kaufman,4.0,Man on the Moon (1999),Comedy|Drama,125664,1850.0
957,474,3175,978576150,spoof,4.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789,926.0
958,474,3178,1047054582,boxing,2.0,"Hurricane, The (1999)",Drama,174856,10400.0
959,474,3181,1094562810,Shakespeare,4.5,Titus (1999),Drama,120866,12524.0
960,474,3210,978575888,high school,2.0,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342.0
961,474,3211,1115731236,a dingo ate my baby|Australia,4.0,"Cry in the Dark, A (1988)",Drama,94924,35119.0
962,474,3247,1046809604,nuns,2.0,Sister Act (1992),Comedy|Crime,105417,2005.0
963,474,3258,1069686902,plastic surgery,2.5,Death Becomes Her (1992),Comedy|Fantasy,104070,9374.0
964,474,3259,1053021837,Ireland,2.5,Far and Away (1992),Adventure|Drama|Romance,104231,11259.0
965,474,3260,1100291573,E.M. Forster,4.5,Howards End (1992),Drama,104454,8293.0
966,474,3263,978576366,basketball,2.0,White Men Can't Jump (1992),Comedy|Drama,105812,10158.0
967,474,3270,1053021399,figure skating,2.5,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562.0
968,474,3273,975173316,slasher|spoof,4.0,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,4234.0
969,474,3281,1052088727,sexuality,2.0,"Brandon Teena Story, The (1998)",Documentary,144801,113096.0
970,474,3306,1100119916,big top|circus,4.5,"Circus, The (1928)",Comedy,18773,28978.0
971,474,3307,1089386442,blind,4.5,City Lights (1931),Comedy|Drama|Romance,21749,901.0
972,474,3310,1078495463,orphans,4.0,"Kid, The (1921)",Comedy|Drama,12349,10098.0
973,474,3317,1047054422,writing,4.0,Wonder Boys (2000),Comedy|Drama,185014,11004.0
974,474,3330,1046809336,adolescence|sexuality,4.0,Splendor in the Grass (1961),Drama|Romance,55471,28569.0
975,474,3341,1098104401,remade,4.0,Born Yesterday (1950),Comedy,42276,24481.0
976,474,3360,1132423135,basketball,3.5,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,5693.0
977,474,3384,1068472840,subway,4.0,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,8333.0
978,474,3385,1089387345,Peace Corp,2.0,Volunteers (1985),Comedy,90274,19259.0
979,474,3386,1108389753,politics|president,4.0,JFK (1991),Drama|Mystery|Thriller,102138,820.0
980,474,3408,1130961874,scandal|true story,4.0,Erin Brockovich (2000),Drama,195685,462.0
981,474,3420,1109039902,lawyers,2.5,...And Justice for All (1979),Drama|Thriller,78718,17443.0
982,474,3421,978575993,college|TOGA,2.0,Animal House (1978),Comedy,77975,8469.0
983,474,3424,1058208764,racism,4.0,Do the Right Thing (1989),Drama,97216,925.0
984,567,3424,1525284084,great cinematography,4.0,Do the Right Thing (1989),Drama,97216,925.0
985,474,3429,1140626546,aardman,3.5,Creature Comforts (1989),Animation|Comedy,99317,54825.0
986,474,3435,1137520870,Insurance,4.0,Double Indemnity (1944),Crime|Drama|Film-Noir,36775,996.0
987,474,3447,1074607306,Pearl S Buck,4.0,"Good Earth, The (1937)",Drama,28944,36652.0
988,474,3451,1100119928,Hepburn and Tracy|interracial marriage|prejudice|racism,4.5,Guess Who's Coming to Dinner (1967),Drama,61735,1879.0
989,474,3461,1094562821,island,4.0,Lord of the Flies (1963),Adventure|Drama|Thriller,57261,9960.0
990,474,3462,1089386468,factory,4.5,Modern Times (1936),Comedy|Drama|Romance,27977,3082.0
991,474,3468,1137521002,pool,3.5,"Hustler, The (1961)",Drama,54997,990.0
992,474,3469,1124123495,court|evolution|religion,2.5,Inherit the Wind (1960),Drama,53946,1908.0
993,474,3475,1102081377,class,4.0,"Place in the Sun, A (1951)",Drama|Romance,43924,25673.0
994,474,3489,1046886494,Peter Pan,4.0,Hook (1991),Adventure|Comedy|Fantasy,102057,879.0
995,474,3498,1165539939,In Netflix queue,4.0,Midnight Express (1978),Drama,77928,11327.0
996,474,3502,1060106016,death,2.5,My Life (1993),Drama,107630,41659.0
997,474,3504,978575646,journalism,4.0,Network (1976),Comedy|Drama,74958,10774.0
998,474,3512,1100291586,transplants,4.5,Return to Me (2000),Drama|Romance,122459,2621.0
999,474,3515,1081177398,alternate endings,4.0,Me Myself I (2000),Comedy|Romance,183503,49721.0
1000,474,3526,978575845,families,4.0,Parenthood (1989),Comedy|Drama,98067,1552.0
1001,474,3528,1007320758,psychiatrist,2.0,"Prince of Tides, The (1991)",Drama|Romance,102713,10333.0
1002,474,3536,1100119934,priest|rabbi,4.5,Keeping the Faith (2000),Comedy|Drama|Romance,171433,4967.0
1003,474,3546,994819424,show business,4.0,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,56687,10242.0
1004,474,3548,1087831518,1920s,4.5,Auntie Mame (1958),Comedy|Drama,51383,16347.0
1005,474,3549,1004131501,Gambling,5.0,Guys and Dolls (1955),Comedy|Musical|Romance,48140,4825.0
1006,474,3552,1014924296,golf,2.0,Caddyshack (1980),Comedy,80487,11977.0
1007,474,3566,1081177351,business|religion,4.5,"Big Kahuna, The (2000)",Comedy|Drama,189584,15723.0
1008,474,3608,1087832154,Pee Wee Herman,4.0,Pee-wee's Big Adventure (1985),Adventure|Comedy,89791,5683.0
1009,474,3629,1093465932,mining,4.0,"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,962.0
1010,474,3675,1081177333,Christmas,4.5,White Christmas (1954),Comedy|Musical|Romance,47673,13368.0
1011,474,3683,1137521116,Coen Brothers,3.5,Blood Simple (1984),Crime|Drama|Film-Noir,86979,11368.0
1012,474,3712,1087832841,television,2.5,Soapdish (1991),Comedy,102951,25562.0
1013,474,3723,979180620,Shakespeare,4.0,Hamlet (1990),Drama,99726,10264.0
1014,474,3724,1201833307,Vietnam,3.5,Coming Home (1978),Drama|War,77362,31657.0
1015,474,3730,983031364,spying,4.0,"Conversation, The (1974)",Drama|Mystery,71360,592.0
1016,474,3735,1089063215,police,4.0,Serpico (1973),Crime|Drama,70666,9040.0
1017,474,3801,1123505456,court,4.0,Anatomy of a Murder (1959),Drama|Mystery,52561,93.0
1018,474,3811,1107444826,court,4.0,Breaker Morant (1980),Drama|War,80310,13783.0
1019,474,3816,1132195959,missing children,4.0,"Official Story, The (La historia oficial) (1985)",Drama,89276,29263.0
1020,474,3844,1060104337,diabetes,2.5,Steel Magnolias (1989),Drama,98384,10860.0
1021,474,3849,1107444848,disability,4.0,The Spiral Staircase (1945),Horror|Mystery|Thriller,38975,27452.0
1022,474,3859,1165539925,In Netflix queue|televangelist,4.0,"Eyes of Tammy Faye, The (2000)",Documentary,233687,15665.0
1023,474,3877,1069686562,superhero,2.0,Supergirl (1984),Action|Adventure|Fantasy,88206,9651.0
1024,474,3910,1118667168,blindness|factory,4.0,Dancer in the Dark (2000),Drama|Musical,168629,16.0
1025,474,3932,1090595309,invisibility,4.0,"Invisible Man, The (1933)",Horror|Sci-Fi,24184,10787.0
1026,474,3949,1087831561,drug abuse,4.0,Requiem for a Dream (2000),Drama,180093,641.0
1027,474,3967,1047054286,ballet,4.0,Billy Elliot (2000),Drama,249462,71.0
1028,474,3983,1100291597,family,4.5,You Can Count on Me (2000),Drama|Romance,203230,14295.0
1029,474,3988,1013367485,Dr. Seuss,1.0,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,170016,8871.0
1030,474,3994,1053021115,superhero,4.5,Unbreakable (2000),Drama|Sci-Fi,217869,9741.0
1031,477,3994,1200941427,atmospheric|comics|father-son relationship|mindfuck|unique,5.0,Unbreakable (2000),Drama|Sci-Fi,217869,9741.0
1032,567,3994,1525285491,atmospheric|somber,4.0,Unbreakable (2000),Drama|Sci-Fi,217869,9741.0
1033,474,3996,1116853568,china|martial arts,4.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332,146.0
1034,474,4007,1119364260,business,4.0,Wall Street (1987),Drama,94291,10673.0
1035,474,4012,1046887657,stand-up comedy,2.0,Punchline (1988),Comedy|Drama,95927,40820.0
1036,474,4019,994819034,writing,4.0,Finding Forrester (2000),Drama,181536,711.0
1037,474,4024,1053021767,Edith Wharton,2.5,"House of Mirth, The (2000)",Romance,200720,25520.0
1038,474,4025,1047054986,pageant,2.0,Miss Congeniality (2000),Comedy|Crime,212346,1493.0
1039,474,4027,1137520956,bluegrass,4.0,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590,134.0
1040,474,4029,1100291592,movies,4.5,State and Main (2000),Comedy|Drama,120202,21991.0
1041,474,4046,1122323382,Quakers,4.0,Friendly Persuasion (1956),Drama,49233,43258.0
